restaurant_id,curbside_pickup,delivery,dine_in,live_music,outdoor_seating,reservable,restroom,serves_beer,serves_breakfast,serves_brunch,serves_cocktails,serves_coffee,serves_dessert,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,allows_dogs,good_for_children,good_for_groups,good_for_watching_sports,menu_for_children,free_parking_lot,paid_parking_lot,free_street_parking,paid_street_parking,free_garage_parking,paid_garage_parking,valet_parking,accepts_debit_cards,accepts_credit_cards,accepts_cash_only,accepts_nfc,wheelchair_accessible_restroom,wheelchair_accessible_entrance,wheelchair_accessible_parking,wheelchair_accessible_seating
ChIJkfKMVWhznkcROWvI8swLSow,,False,True,False,,,True,,,,,True,,,True,,,,,,,False,False,,,,,,,,,,,,,,True,
ChIJ2YxpTfdznkcR3l_Kz9VnI5A,,False,True,False,,,True,True,,,,True,,True,True,False,True,,,True,True,,,,,,,,,,,,False,,,True,,
ChIJ2ZU1Wk9znkcRBiJY4h6oe3c,,False,True,False,False,True,True,True,,,,True,,True,True,False,True,True,,True,True,True,,,,,,,,,,True,False,,True,True,True,True
ChIJHyWKEoVznkcRFRxX5zAqVkM,,False,True,False,False,False,True,True,,False,False,True,True,True,True,False,True,True,,True,True,,False,,,,,,,,True,True,False,True,True,True,True,True
ChIJNQbpdEZznkcRNgcUIAe3Cdc,,,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,,True,False,,,True,True,True
ChIJIXRFaIl5nkcRTSIVBXGAtag,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,,,True,,True,,,,,,,True,,,True,True,True
ChIJrfL0eR16nkcR4PoXMKvTt30,,,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,True,True,True,False,True,True,,True,,,,,False,False,True,False,True,True,True,True
ChIJR2-D_GZ5nkcRiOMwX-M_B9E,,False,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJgQdmi9J7nkcRFJcRTlftlfI,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,False,False,,True,False,,,True,True
ChIJV5UHzgJ6nkcRA6_djXLTUUk,True,True,True,False,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJi1uOevl5nkcR2U2yomBVTBU,True,False,True,False,True,True,True,True,False,False,,True,True,True,True,,True,True,,True,True,,False,True,,True,,,,,,True,False,,,,True,True
ChIJX-qNddV5nkcRtd_ZD0cFBns,,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJac_hBfh5nkcR9VlBo4T5sps,True,False,True,False,True,True,True,True,True,False,,True,True,True,True,False,True,True,True,True,True,,True,True,,True,,,,,True,True,False,True,False,False,,True
ChIJmVaTyQJ6nkcRvC3sPvGZyRA,True,False,True,,True,True,True,True,False,False,True,True,True,True,,True,True,True,,True,True,True,,True,,True,,,,,True,,False,True,,True,True,True
ChIJZ3s1UTp7nkcRPKmJozVyjSU,,False,True,,,True,True,True,,True,,True,True,True,True,,True,,,,True,,False,,,,,,,,,,False,True,,,True,True
ChIJ83f5D2V7nkcROMnpzWHtALg,,False,True,,,,,False,,,,True,,True,True,,False,True,,True,True,,False,True,,True,,,,,,,,,,True,True,
ChIJN3DGi4h7nkcRydaAqvHlYQE,,,True,False,,,,,,,,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,True,True,
ChIJ8ZmpJh16nkcRvl7k1WzsJaU,True,True,True,False,False,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,,False,True,,False,True,
ChIJaRkei_h5nkcRFhIREFbNBV0,,False,True,False,True,,True,True,True,,,True,True,,True,True,,True,True,True,,False,,True,,,,,,,True,,False,True,,True,True,
ChIJATQKDPh5nkcRCfvuzu-5748,,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,True,
ChIJt9Il1f55nkcR0mka0NItOMg,,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJxV93Lvl5nkcRy7HzAzTYx4c,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,,,,,,,True,True
ChIJRaZ48QN6nkcRUJQmqyycuSM,,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,,True,,,,False,False,True,,True,,,,,,,False,,,,,
ChIJrwaZ4AF6nkcRJ26CUUlrdcU,,True,True,False,,True,True,True,False,False,,True,True,True,True,,True,True,,True,,False,,True,,True,,,,,True,,False,True,,True,True,True
ChIJRfNy8QN6nkcR7_2mACwzA7g,,,True,False,,True,True,True,,,,True,True,True,True,,,True,,True,,False,,,,True,,,,,,,,,,,True,
ChIJ5RNJ2vh5nkcRh_h3gh7kKk4,,False,True,False,True,True,True,True,,False,,True,True,,True,True,True,True,,True,True,False,False,,,,,,,,True,True,False,True,,,True,True
ChIJ16smXA97nkcR806Kn1rCaxo,True,False,False,False,,,,,,,,,,,,,,True,,,,False,,True,,True,,,,,,,,,,,True,
ChIJwam9oKtwnkcRMKYSTk4EEcI,True,True,True,False,True,False,False,True,,True,,,True,True,True,True,,True,,,,False,False,,,True,,,,,,,True,,,,,
ChIJxRrcFENxnkcRaOr0Ef2TQwg,,True,True,False,,,,,,,,,,True,True,True,,True,,,,False,,,,True,,,,,,,,,,,,
ChIJe1vdw6twnkcRrj-DYXQO3JM,,False,True,False,True,True,True,True,,False,False,True,False,True,True,True,True,True,,,True,,False,True,,True,,,,,,,True,,,,True,
ChIJBSieb6pwnkcR500Q20E34p0,True,True,True,,,,,,,,,,,,,,,True,,,,,,True,,True,,,,,,,,,,True,True,True
ChIJ1VkoajZxnkcRHH0L8_vMyMI,,False,True,False,True,True,True,False,True,True,,True,True,False,True,True,True,True,True,True,True,False,False,,,,,,,,True,,False,True,True,True,True,True
ChIJQwvxu-dznkcRp0nImHWQt_g,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJHxPhi4lznkcRpAkUM62mBi0,,True,True,True,True,True,True,True,False,False,,True,True,True,True,,True,True,True,True,True,True,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJgw626UBznkcRC9VNSC6TCnY,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJQS-F1c8LnkcRePKNDvyixZE,,True,True,False,,True,True,True,False,False,,,True,True,True,False,,True,,False,,False,False,True,,True,,,,False,,,False,,,,True,
ChIJjTDKl0BznkcRUTRlf0xuEa4,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
ChIJfcDmb0FznkcRJbG-eE7EO9E,,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,True,
ChIJgT1vQbZznkcRLyFHfPhhr4A,True,False,False,False,,,,,,,,,,,,,,True,,,,False,,,,,,,,,,,,,,,True,
ChIJ4QhLU0ZznkcRYyZ42rdvgsY,False,False,True,False,True,True,True,True,False,False,False,True,True,True,,False,True,True,True,True,True,False,False,True,,True,,,,,,,,,,,True,True
ChIJATrHfQBznkcRBD-3pMIPU04,True,False,True,False,True,True,True,True,,,,True,True,True,True,,True,True,,True,True,False,,True,True,True,,,True,,,True,False,,,,True,
ChIJbdS58zhznkcRe-qyzDWSvSQ,,False,True,,True,True,True,True,,,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJGWAg7zdznkcRVPNxQCF7d-o,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,,True,,,,,,,True,True,False,True,,True,True,True
ChIJIdJrpj5znkcR6hThKWoV2oE,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,,True,False,,,True,True,True
ChIJnyY8Md1znkcRcMQQ5o-mzrA,,False,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJPbT-285znkcRXkm-dbMcYJw,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,False,True,True
ChIJX529NeJ1nkcRQP59yHi-TY8,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJKVnmiThznkcRl-BXDgvmFkA,,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,True,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJQ6YsXjhznkcRmID5JW76hB8,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,True,False,,,True,True,
ChIJkRpHNzlznkcRENs5nPWW46E,,,True,,False,True,,True,,,,,,True,True,,True,True,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJUXOeFDpznkcRJGiCfveeAc0,,False,True,False,True,False,False,,False,False,,False,True,True,True,True,,True,,,True,False,False,True,,True,,,,,,,True,,,,True,
ChIJz0xm7ztznkcRTTCUOCU_u_s,,,True,False,True,True,,,True,False,,True,,True,True,True,,True,,True,True,False,True,,,,,,,,True,,False,True,,True,True,True
ChIJU3YJ8zdznkcR3fnolskThM8,True,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,,,,,,False,,True,False,,True,True,
ChIJw9_X6DdznkcR9sE6FLkEHH8,,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,False,False,True,,True,True,
ChIJQYj947tznkcRaHfqKLFhY_Q,True,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,False,True,,True,True,True
ChIJN9A9pIZznkcRyFGkddZLdtQ,,True,True,False,True,,True,,True,,,True,True,,True,True,,True,,,True,False,False,,,True,,,,,True,,False,True,,True,True,True
ChIJZbnfOoVznkcRUNQvfvckBv8,True,False,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJB_luyjNznkcRPSgIptg4OqE,,False,True,,,,,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,,False,True,,True,True,
ChIJb1FvNTJznkcRh2m6-QD0Sxk,False,False,True,,True,,True,True,True,,,True,True,True,True,True,False,True,,True,True,,True,True,,True,False,,,,True,,False,True,False,False,False,False
ChIJe0UkKwBznkcRbI5DNYRV0jM,True,False,True,,,,,,True,,,,True,True,True,,,True,True,True,True,,,True,,True,,,,,,,,,,,True,
ChIJNzDgPc17nkcRv3IfX71K9mI,,True,True,False,True,True,True,True,,,,True,True,True,True,True,True,True,,True,True,False,,True,,True,,,,,,,,,,,True,
ChIJPy6On4h7nkcRlHcP_ZUCBiM,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,,False,True,,True,True,True
ChIJNcM6cRt6nkcR6ydaInBjbK0,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,True,True,True,,,True,,True,,,,,,,False,,,True,True,True
ChIJM6A7WK57nkcRn-hO6taDi4Y,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,False,True,True,True
ChIJOy1tVQZ6nkcR4BgHFVFOZzc,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,,False,True,,True,True,True
ChIJE_5Slu17nkcRTOHBvRKPT2w,True,False,True,False,True,True,True,True,False,False,,True,True,True,,False,True,True,True,True,True,False,True,True,,True,,,,,,,False,,,False,,True
ChIJBUhbSHh7nkcRuUiE58KOjQU,True,False,True,,True,,True,True,,,True,True,True,True,True,False,True,True,True,True,True,,,True,True,True,,,,,,,,,,,True,True
ChIJY5j7_RRxnkcRcG03UbCnbDw,,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,True,True,
ChIJuQ_vrDtznkcRWpbnXPMMGWE,,True,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJmf0hPyVznkcRiWFPjtxazH0,,False,True,False,True,True,True,True,,,True,True,True,True,True,,True,True,True,True,True,False,,True,,,,,,,True,True,False,True,,True,True,True
ChIJoX2FJ-1znkcREAybwJgb14c,,,True,False,,,,,,False,,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,True,True,
ChIJ9z3NRR1znkcR0AoySku9t4c,False,,True,False,,True,True,True,,,,True,True,True,True,,True,True,,True,True,False,,,,,,,,,True,True,False,True,,,True,True
ChIJqTHNhzFznkcR9UTmPY781Tk,,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,True,,False,True,,True,,,,,,,True,,,True,True,True
ChIJ_85YCwZ8nkcRnMhvpL-rwdY,,False,True,False,True,True,True,True,,,False,True,True,True,True,False,True,True,True,True,True,,,True,,True,,,,,,,,,,True,True,True
ChIJR1Nj6IJ7nkcRppiHm0XKJ0s,,False,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,True,,,,True,
ChIJsQsQ5md7nkcRzaOqrLf3g9M,True,False,True,True,True,True,True,True,,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,,False,True,True,True,True,True
ChIJGeCyM1F7nkcREP_32MEKJlU,,True,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,,True,False,,,True,True,True
ChIJ9f2OsDl6nkcRLZu_IMDv2Qk,False,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,False,True,True,True
ChIJXTFGjBN7nkcRq9Z2Ns_TIJQ,False,False,True,,,,True,True,,,,True,,,,,True,False,,,True,,False,,,,,,,,,,,,,,True,True
ChIJe8YV4Yx7nkcRPyTBw0RAPXE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,
ChIJKZCPesp7nkcRiOHeHfyf1yE,True,True,True,False,True,True,True,True,,False,True,True,True,True,True,False,True,True,,True,True,,False,True,,True,,,,,False,,True,False,,False,False,False
ChIJ03_JOz56nkcRwgMwgxRiV5Q,,False,True,,True,True,True,True,False,False,,True,True,True,True,False,True,True,True,True,True,False,True,True,,,,,,,,,,,,True,True,True
ChIJl-wguxFxnkcRuDMsmqoRtco,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJM9rMDUhxnkcRDC82A6KscfE,,False,True,,True,,True,True,,False,False,True,True,True,True,False,True,True,True,True,True,False,,True,True,True,,,,,,,False,,,True,True,True
ChIJYbpH-jFynkcR5CdbiDgdNRw,,,True,,,True,True,True,,,,True,,True,True,,True,True,,,,,,,,,,,,,,,,,,,True,True
ChIJYbpH-jFynkcRVObnCoTK9U4,,True,True,True,True,True,True,True,False,,True,True,True,True,True,False,True,True,True,True,True,,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ-8ToqrNznkcRzbHRbIH5wvM,,False,True,False,,,True,True,True,,,True,True,True,True,,True,False,,True,True,False,,,,,,,,,,True,False,,True,True,True,True
ChIJT6UJe7RznkcRwhLfOuZ0Cco,,False,True,False,True,False,True,True,False,False,,,,True,True,,,True,,,True,False,False,True,,True,,,,,,,,,,,,
ChIJ85Gl-rJznkcRuiSrQuG9cX4,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,True,,True,True,
ChIJaTT8MgBznkcRmifPdyWJtxQ,,,True,False,,,,,,False,,,,True,True,,,True,,True,True,,,,,,,,,,True,,False,True,,,,
ChIJVyhmIx1znkcRXzjkx8R69HY,False,True,True,False,,,True,,,,,,,True,True,,,True,,True,,,,,,,,,,,,,,,True,True,True,True
ChIJfydQDm9znkcRk_6y9pPv2LI,,False,True,False,True,True,True,True,,False,False,True,False,True,True,False,True,True,True,True,True,False,True,True,,,,,,,True,,False,True,,True,,True
ChIJF8evxgBznkcRRt8YCDKwXvs,,False,True,,,,,,,,,,,True,True,,,True,,True,,,False,True,,True,,,,,,,True,,,True,,
ChIJi3YeKv5ynkcRx1nqShtUHGo,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,True,,True,True,
ChIJ2zSIZh1znkcRxcZxcbdZyR8,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,,True,,True,,,,,,,True,,True,True,True,True
ChIJ9YMYbEFznkcRw2lPUfKkLoE,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJA791Lm7dmUcRfjPFxPErfFI,,False,True,False,True,True,True,True,,,False,True,False,True,,False,True,,,,True,,False,,,,,,,,,,True,,,False,,
ChIJvXqHOUfdmUcRfb6WV4szo94,,False,True,,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJiX_XJ8zdmUcR65qFLVqvHB8,,False,True,False,,True,True,True,,,,True,True,True,True,,True,,,True,True,,,,,,,,,,,True,False,,,,True,True
ChIJd3Vm7ofdmUcRkau3tL1TEMI,True,True,True,False,True,False,True,,,False,,,,True,True,,,True,,True,True,False,False,True,,,,,,,True,,False,True,,True,,True
ChIJz04dHEbdmUcREkHrGCgMPUI,,True,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,False,False,
ChIJyRGAATndmUcR8ToV9-6jWCk,,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,,False,True,True,True,True,True
ChIJWd0YmkfdmUcRkQY5labdvRU,,,True,,,True,True,True,,,True,True,,,,False,True,,,,,,,,,,,,,,True,True,False,True,,,,
ChIJVe-Vl0fdmUcRzNJGtx52o1o,,False,True,False,True,True,True,True,False,False,,True,True,True,True,,True,,True,,True,False,,True,,True,,,,,True,True,False,True,,False,,
ChIJebqsv4PdmUcRjGSnBQ7xF7M,True,,True,False,True,True,True,True,False,False,True,True,True,True,True,,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,,True,
ChIJcSC5sEjdmUcRm2q8hp-JwSE,,True,True,False,False,,False,,False,False,,,True,True,,True,,True,,False,False,False,,,,,,,,,True,,False,True,,,,
ChIJy07mPxTdmUcRbz6UhhFYY3M,,,True,False,,,,False,,,False,True,True,True,True,True,False,,,True,,False,True,,,,,,,,True,,False,True,,True,,
ChIJt1whsEjdmUcRDREuyUewFUI,,False,True,False,True,False,False,True,False,False,,,False,True,True,,False,True,,,,,False,,,,,,,,,,,,,True,True,
ChIJOS8zMwDdmUcROmwY2wwQFgg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ2X3GhEbdmUcRFHdgzzsZoMo,,False,True,False,,,True,,,,,True,True,,,,,True,,,True,,,,,,,,,,,,False,,True,True,True,
ChIJSYENS0_dmUcR-4sj98Z4sFo,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,True,,False,,
ChIJAb83eP7cmUcRcSqxR54y6rU,False,False,,False,,,,,,,,,,,,,,False,,True,,,,,,,,,,,True,,,True,,True,True,
ChIJO2cs2EXdmUcRmWT9nX6z9Us,,False,True,,,,,,True,,,True,,,,,,True,,,,,,,,True,,,,,True,,False,True,,False,,
ChIJB5jZisnDmUcRgsdwDxTKOF4,,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJQRtmVLfCmUcRY9TuCD4kxLg,,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,True,True,True,False,,True,,True,,,,,True,True,False,True,,True,False,True
ChIJn4YgaT_DmUcRJC9iyIM24is,,True,True,False,True,,True,False,,False,False,True,True,True,True,True,False,True,,True,True,False,False,,,,,,,,True,,False,True,,True,,True
ChIJJ-mO-mjDmUcRFuYnB-mnFLI,,,,False,,,,,,False,,,True,True,True,True,,True,,,,False,False,,,,,,,,True,,False,,,True,True,
ChIJAQBQ0rfCmUcRJw59D076TUw,,False,True,False,,,True,True,,,,True,True,,,,True,,,,,,,,,,,,,,,True,False,,,True,True,
ChIJkcd5yw_DmUcRFr6SLG4R95A,,False,True,False,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,True,False,False,,,,,,,,True,True,False,True,True,True,True,True
ChIJmSjO-SLomUcRi2eKusdVIvM,,False,True,False,,,,,,False,,,,,True,,,True,,,,,False,,,,,,,,,,,,,,True,
ChIJ50CM78nCmUcRW76FfEVUl30,,False,True,False,True,,,,,,,,,,True,False,,True,,True,True,,False,,,,,,,,,,True,,,,True,True
ChIJ39nkN0vDmUcRlwv-I3G8ikU,,False,True,False,,,,,,,,,,,True,,,True,,True,,False,False,,,,,,,,,,,,,,,
ChIJu7bu4LXCmUcR7De6RtQ3FOQ,False,False,True,False,True,,True,,,,,,,True,True,,,True,,True,True,,False,,,,,,,,,,True,,,True,,
ChIJ50NH0WPDmUcRBdToDuhVi_o,,False,True,False,,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,
ChIJbzmIHsjCmUcRGKlrmWS_x5Y,,False,True,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,True,,False,True,,True,True,
ChIJ3zLWJsjCmUcRuByl7PNqHQg,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJYwsjbrjCmUcRmqtFVUhgzfY,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJEYEM8rjCmUcR5n6teojOcyE,False,,True,False,,,True,,,,True,True,,,True,,,,,,,False,,,,,,,,,True,,False,,,True,True,
ChIJqS0MeY3CmUcRbObKz31o6-k,,False,True,False,,True,True,True,True,True,True,True,True,True,True,,True,,,,True,,,,,,,,,,,True,False,,True,True,True,True
ChIJyQo4lsDDmUcRyv-kSIYcY_E,,False,True,False,,True,True,True,,,True,True,True,True,True,,True,,,,True,False,,True,,,,,True,,,True,False,,True,,True,True
ChIJOdKM3YzCmUcRPwWNH7pALF8,False,True,True,False,True,,True,True,True,,,True,True,True,True,True,False,True,,True,True,,True,True,True,,True,,,,True,False,False,True,False,False,True,False
ChIJkR4kuFnCmUcRpA6jx85rahI,,False,True,,True,True,True,True,,,True,True,True,True,True,False,True,,True,False,True,False,False,,,,,,,,True,,False,True,,,,
ChIJeZF_RU3DmUcRtuciDQsxjl8,True,True,True,False,False,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,,True,False,,,,,
ChIJrfPYglnCmUcR_TTmjwSll4Q,,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,True,True,True,True,False,,True,,True,,,,,,True,False,,,,,True
ChIJB7mQr1nCmUcR8MJ_D4qbBWQ,,False,True,False,True,True,True,True,False,False,,True,True,True,True,,True,True,,True,True,False,,,,True,True,,,,True,True,False,True,,False,,
ChIJTerwgFnCmUcRkCxz9MUfvrE,,False,True,False,,,True,True,,False,,True,False,True,True,False,,True,,True,,,False,,,,,,,,,,,,,,,
ChIJheVn11vCmUcRSatnLCnzB68,,False,True,False,,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJG0WXHY_gC0ERTxprghGSzmg,,False,True,False,True,False,True,True,False,False,False,True,True,True,,True,True,True,True,True,True,False,False,,,True,True,,,,True,True,False,True,False,,,
